time1,cm,cd,cl
2209.0,-0.0002660924,1.067004,0.1053691
2210.0,0.0004286273,1.063661,0.1224494
2211.0,0.001084677,1.062257,0.1308627
2212.0,0.001655773,1.063272,0.1302663
2213.0,0.002106616,1.06658,0.1210222
2214.0,0.002412262,1.069935,0.1034307
2215.0,0.002556813,1.073563,0.07847474
2216.0,0.002527426,1.075797,0.04697906
2217.0,0.002320572,1.077402,0.01174596
2218.0,0.001944808,1.077379,-0.02412757
2219.0,0.001422627,1.075277,-0.05797281
2220.0,0.0007929693,1.070994,-0.08712655
2221.0,0.0001055977,1.066223,-0.1099486
2222.0,-0.0005845232,1.063104,-0.1251524
2223.0,-0.001224653,1.062082,-0.1315176
2224.0,-0.001771082,1.063827,-0.128902
2225.0,-0.002190359,1.067309,-0.1176707
2226.0,-0.002460137,1.070869,-0.09823313
2227.0,-0.002565282,1.074383,-0.07172349
2228.0,-0.002495219,1.076295,-0.03912999
2229.0,-0.002248738,1.077671,-0.003485405
2230.0,-0.001837036,1.077001,0.03215917
2231.0,-0.001286485,1.074399,0.06512122
2232.0,-0.0006386937,1.069843,0.09294078
2233.0,5.401203e-05,1.065422,0.1141535
2234.0,0.0007368339,1.062754,0.1274064
2235.0,0.001359045,1.062258,0.1316575
2236.0,0.001878942,1.064616,0.1270716
2237.0,0.002265217,1.068087,0.1138584
2238.0,0.002498354,1.071645,0.09269339
2239.0,0.002563674,1.074777,0.06464217
2240.0,0.002452599,1.076625,0.03106278
2241.0,0.0021666,1.077942,-0.004828293
2242.0,0.001719777,1.076784,-0.0401312
2243.0,0.001142729,1.073424,-0.07205097
2244.0,0.0004799925,1.068566,-0.0984675
2245.0,-0.0002154162,1.064561,-0.1180393
2246.0,-0.0008890292,1.062548,-0.1292619
2247.0,-0.001490999,1.062681,-0.1313721
2248.0,-0.001982465,1.065515,-0.1248172
2249.0,-0.002334964,1.068761,-0.1097466
2250.0,-0.002530971,1.072309,-0.08692542
2251.0,-0.002556135,1.075162,-0.05732558
2252.0,-0.002403977,1.077088,-0.02288895
2253.0,-0.002078898,1.078003,0.013103
2254.0,-0.001598595,1.076256,0.04789724
2255.0,-0.0009973433,1.072276,0.07870982
2256.0,-0.0003221681,1.067359,0.1036314
2257.0,0.0003730753,1.063906,0.121354
2258.0,0.001034244,1.062355,0.1305171
2259.0,0.001613757,1.063126,0.1306309
2260.0,0.002075501,1.066329,0.1220911
2261.0,0.002393462,1.069698,0.1051195
2262.0,0.002551391,1.07328,0.08071492
2263.0,0.00253615,1.075597,0.04968542
2264.0,0.002343411,1.077269,0.0146443
2265.0,0.001980634,1.077545,-0.02128277
2266.0,0.001469014,1.075601,-0.0554041
2267.0,0.0008463289,1.071404,-0.08500398
2268.0,0.0001617683,1.066494,-0.1083546
2269.0,-0.0005303301,1.063258,-0.1242483
2270.0,-0.001176292,1.062079,-0.1313505
2271.0,-0.001731544,1.063604,-0.1294165
2272.0,-0.002161942,1.067036,-0.1188823
2273.0,-0.002444286,1.070532,-0.100072
2274.0,-0.002563181,1.074146,-0.07410134
2275.0,-0.002507353,1.076102,-0.04190022
2276.0,-0.002274779,1.077554,-0.006382125
2277.0,-0.001875572,1.077113,0.0293627
2278.0,-0.001334644,1.074731,0.06266766
2279.0,-0.0006927701,1.070262,0.09095545
2280.0,-1.372868e-06,1.065701,0.1127429
2281.0,0.0006841658,1.062842,0.1266624
2282.0,0.001312655,1.062181,0.1316267
2283.0,0.001841837,1.064351,0.1277439
2284.0,0.002239747,1.067856,0.1152275
2285.0,0.002485744,1.071415,0.09464521
2286.0,0.002564949,1.074644,0.0671272
2287.0,0.002468025,1.076509,0.03384769
2288.0,0.002195521,1.077844,-0.001973387
2289.0,0.001760656,1.076878,-0.03739865
2290.0,0.001192532,1.073785,-0.06968012
2291.0,0.0005345519,1.069026,-0.09660762
2292.0,-0.0001601396,1.064862,-0.1167421
2293.0,-0.0008371354,1.062618,-0.1286575
2294.0,-0.001446292,1.062514,-0.1315188
2295.0,-0.001947834,1.065208,-0.1256582
2296.0,-0.002312169,1.068531,-0.1112425
2297.0,-0.002521166,1.072126,-0.08896354
2298.0,-0.002560093,1.075116,-0.05985458
2299.0,-0.002421918,1.07694,-0.02570838
2300.0,-0.002110231,1.077998,0.01024819
2301.0,-0.00164142,1.076455,0.04521547
2302.0,-0.001048382,1.072703,0.07643749
2303.0,-0.0003771939,1.067792,0.1018908
2304.0,0.0003185409,1.064162,0.1202807
2305.0,0.0009845975,1.06243,0.1301821
2306.0,0.001572255,1.062983,0.1309574
2307.0,0.002044489,1.06606,0.1230986
2308.0,0.002374456,1.069426,0.1067584
2309.0,0.00254561,1.072975,0.08291781
2310.0,0.002544522,1.075439,0.05239145
2311.0,0.002365906,1.077233,0.01751991
2312.0,0.002016016,1.077763,-0.01846324
2313.0,0.001514905,1.075898,-0.05285164
2314.0,0.0008992307,1.071726,-0.08287651
2315.0,0.0002175185,1.066768,-0.1067798
2316.0,-0.0004762545,1.063481,-0.1233366
2317.0,-0.001127799,1.062178,-0.131139
2318.0,-0.001691633,1.063438,-0.1298993
2319.0,-0.002132961,1.066808,-0.120045
2320.0,-0.002427787,1.070198,-0.1019
2321.0,-0.002560525,1.07383,-0.07648226
2322.0,-0.002518898,1.075953,-0.04463491
2323.0,-0.002299991,1.077511,-0.009244626
2324.0,-0.001913204,1.077267,0.0265693
2325.0,-0.001382127,1.075039,0.06017393
2326.0,-0.0007466231,1.070657,0.08893605
2327.0,-5.706261e-05,1.065977,0.1112884
2328.0,0.0006310744,1.06298,0.1258848
2329.0,0.001265844,1.062146,0.131596
2330.0,0.001804416,1.064074,0.1284093
2331.0,0.002214004,1.067563,0.1165894
2332.0,0.002472861,1.071139,0.09660411
2333.0,0.002565992,1.074545,0.06962244
2334.0,0.002483492,1.076419,0.03670883
2335.0,0.002224952,1.077759,0.0009713585
2336.0,0.001802447,1.076939,-0.0345845
2337.0,0.001243598,1.074122,-0.06724469
2338.0,0.0005908727,1.069476,-0.09465281
2339.0,-0.0001028464,1.065163,-0.1153594
2340.0,-0.0007830691,1.062689,-0.1280031
2341.0,-0.001399457,1.062356,-0.1316355
2342.0,-0.001911143,1.064896,-0.1264645
2343.0,-0.002287407,1.068325,-0.112676
2344.0,-0.002509446,1.071894,-0.09098656
2345.0,-0.002562579,1.074917,-0.06244608
2346.0,-0.002439043,1.07673,-0.0286158
2347.0,-0.002141276,1.07799,0.007312293
2348.0,-0.001684311,1.076659,0.04247411
2349.0,-0.001099765,1.073104,0.07408791
2350.0,-0.0004329466,1.068194,0.1000673
2351.0,0.000262946,1.064364,0.1191249
2352.0,0.0009334927,1.062489,0.1297542
2353.0,0.001529097,1.062812,0.1312237
2354.0,0.002011749,1.065767,0.1240535
2355.0,0.002353848,1.069047,0.1083952
2356.0,0.002538442,1.072598,0.08511438
2357.0,0.002551677,1.075272,0.05510715
2358.0,0.002387536,1.077191,0.02045552
2359.0,0.002051114,1.077912,-0.01554935
2360.0,0.001561119,1.076087,-0.05019191
2361.0,0.0009529393,1.071991,-0.0806555
2362.0,0.0002743844,1.067045,-0.1051254
2363.0,-0.0004204961,1.063695,-0.1222994
2364.0,-0.001077328,1.062272,-0.1308171
2365.0,-0.001649654,1.063246,-0.1303227
2366.0,-0.002102084,1.066537,-0.1211821
2367.0,-0.002409549,1.069889,-0.1036875
2368.0,-0.002556103,1.073518,-0.07881145
2369.0,-0.002528844,1.075764,-0.04738542
2370.0,-0.00232413,1.07737,-0.01218326
2371.0,-0.001950313,1.077395,0.02370507
2372.0,-0.001429672,1.075323,0.05759656
2373.0,-0.000801012,1.071057,0.08681607
2374.0,-0.0001140478,1.066263,0.109711
2375.0,0.0005763655,1.063123,0.1250171
2376.0,0.001217383,1.062074,0.1314966
2377.0,0.001765162,1.063789,0.1289854
2378.0,0.002186135,1.067267,0.1178588
2379.0,0.002457823,1.070818,0.09851452
2380.0,0.002565039,1.07435,0.07208487
2381.0,0.002497102,1.076267,0.03954709
2382.0,0.002252681,1.077651,0.003918876
2383.0,0.00184283,1.07701,-0.03173919
2384.0,0.001293713,1.074444,-0.0647513
2385.0,0.0006467852,1.069908,-0.09264218
2386.0,-4.574284e-05,1.065469,-0.1139453
2387.0,-0.000729002,1.062766,-0.1273007
2388.0,-0.001352184,1.062242,-0.131657
2389.0,-0.001873459,1.064572,-0.1271691
2390.0,-0.002261434,1.068044,-0.1140579
2391.0,-0.002496479,1.071599,-0.09298578
2392.0,-0.002563905,1.074748,-0.06501739
2393.0,-0.002454967,1.076607,-0.03147836
2394.0,-0.002170979,1.077932,0.004405673
2395.0,-0.001725922,1.076803,0.03972884
2396.0,-0.001150196,1.073478,0.07169941
2397.0,-0.0004881858,1.068629,0.09818948
2398.0,0.0002070931,1.064595,0.1178428
2399.0,0.0008811898,1.062554,0.1291683
2400.0,0.001484237,1.062657,0.1313954
2401.0,0.001977244,1.065474,0.1249469
2402.0,0.002331538,1.068725,0.1099732
2403.0,0.002529485,1.072275,0.08722857
2404.0,0.002556672,1.075149,0.05770153
2405.0,0.002406573,1.077067,0.02330844
2406.0,0.002083468,1.078007,-0.01267873
2407.0,0.00160486,1.076282,-0.04749795
2408.0,0.001004817,1.072335,-0.07837333
2409.0,0.0003302069,1.067425,-0.103377
2410.0,-0.0003651224,1.063947,-0.1211956
2411.0,-0.001027025,1.062364,-0.1304673
2412.0,-0.001607728,1.063105,-0.1306788
2413.0,-0.002071007,1.066295,-0.1222389
2414.0,-0.002390733,1.069664,-0.1053611
2415.0,-0.002550631,1.073232,-0.0810434
2416.0,-0.002537502,1.075559,-0.05008522
2417.0,-0.002346846,1.077256,-0.01506565
2418.0,-0.001985948,1.077583,0.02087099
2419.0,-0.001475855,1.075658,0.05503285
2420.0,-0.0008541957,1.071456,0.0846925
2421.0,-0.000170082,1.066526,0.1081188
2422.0,0.0005222768,1.063279,0.1241129
2423.0,0.001169079,1.062089,0.1313238
2424.0,0.001725639,1.063581,0.1294951
2425.0,0.002157683,1.067008,0.1190583
2426.0,0.002441866,1.070489,0.1003412
2427.0,0.002562782,1.074105,0.07445236
2428.0,0.002509041,1.076078,0.04230741
2429.0,0.002278491,1.077543,0.006807939
2430.0,0.001881121,1.077129,-0.02894763
2431.0,0.00134163,1.074772,-0.06230136
2432.0,0.0007006568,1.070323,-0.09066284
2433.0,9.439904e-06,1.065745,-0.1125377
2434.0,-0.0006765073,1.062863,-0.1265544
2435.0,-0.001305901,1.062173,-0.1316222
2436.0,-0.001836432,1.064307,-0.1278431
2437.0,-0.002236046,1.067817,-0.1154295
2438.0,-0.002483932,1.071385,-0.09493383
2439.0,-0.002565191,1.074627,-0.06749533
2440.0,-0.002470387,1.07649,-0.03426576
2441.0,-0.002199918,1.077829,0.001544943
2442.0,-0.001766856,1.076889,0.03698889
2443.0,-0.001200082,1.073837,0.06932518
2444.0,-0.0005428419,1.069091,0.09632305
2445.0,0.0001516977,1.064902,0.1165393
2446.0,0.0008291731,1.062628,0.1285613
2447.0,0.001439418,1.06249,0.1315395
2448.0,0.001942485,1.065163,0.1257816
2449.0,0.002308583,1.068502,0.1114572
2450.0,0.002519497,1.072099,0.08926267
2451.0,0.002560488,1.075094,0.06023403
2452.0,0.002424427,1.076911,0.0261318
2453.0,0.002114751,1.077991,-0.009819657
2454.0,0.00164767,1.076485,-0.04481191
2455.0,0.001055878,1.072768,-0.07609192
2456.0,0.0003853082,1.067858,-0.1016264
2457.0,-0.0003104888,1.064198,-0.1201189
2458.0,-0.0009772548,1.062436,-0.1301295
2459.0,-0.001566097,1.062951,-0.1310005
2460.0,-0.002039853,1.066012,-0.1232418
2461.0,-0.002371583,1.069372,-0.1069985
2462.0,-0.002544696,1.072931,-0.08323964
2463.0,-0.002545719,1.075419,-0.05279267
2464.0,-0.002369246,1.077224,-0.01795183
2465.0,-0.002021332,1.077784,0.01803844
2466.0,-0.001521827,1.075931,0.05246751
2467.0,-0.0009072181,1.07177,0.08255678
2468.0,-0.0002259488,1.06681,0.1065397
2469.0,0.0004680115,1.063514,0.1231889
2470.0,0.001120367,1.062193,0.1310967
2471.0,0.001685484,1.063411,0.1299676
2472.0,0.00212847,1.066773,0.1202172
2473.0,0.002425167,1.070156,0.1021674
2474.0,0.002559946,1.073785,0.07683063
2475.0,0.002520414,1.075929,0.04503758
2476.0,0.00230354,1.077499,0.009670986
2477.0,0.001918629,1.077285,-0.02614918
2478.0,0.001389075,1.07508,-0.05979548
2479.0,0.0007545542,1.070719,-0.0886291
2480.0,6.532711e-05,1.066026,-0.1110648
2481.0,-0.000623174,1.063002,-0.1257632
2482.0,-0.001258859,1.062134,-0.1315849
2483.0,-0.001798776,1.064031,-0.1284962
2484.0,-0.002210046,1.067515,-0.1167811
2485.0,-0.002470806,1.07109,-0.09689043
2486.0,-0.002566036,1.07452,-0.06999034
2487.0,-0.002485696,1.076407,-0.03712813
2488.0,-0.002229227,1.07775,-0.001403503
2489.0,-0.001808568,1.076951,0.03416892
2490.0,-0.00125114,1.074168,0.0668801
2491.0,-0.0005992623,1.069538,0.09435867
2492.0,9.427919e-05,1.065204,0.1151509
2493.0,0.0007749534,1.062699,0.127901
2494.0,0.001392376,1.062339,0.1316435
2495.0,0.001905525,1.064855,0.1265762
2496.0,0.00228355,1.068295,0.1128846
2497.0,0.002507522,1.071856,0.091284
2498.0,0.002562763,1.07489,0.06283004
2499.0,0.002441403,1.0767,0.02904817
2500.0,0.002145704,1.077981,-0.006874691
2501.0,0.001690487,1.076684,-0.04206791
2502.0,0.001107182,1.073164,-0.07373935
2503.0,0.0004410265,1.068257,-0.09979413
2504.0,-0.0002548263,1.064394,-0.1189416
2505.0,-0.0009259274,1.062501,-0.1296738
2506.0,-0.001522631,1.062789,-0.1312522
2507.0,-0.002006813,1.065724,-0.1241907
2508.0,-0.002350738,1.068986,-0.1086371
2509.0,-0.002537343,1.072534,-0.08543557
2510.0,-0.002552672,1.075247,-0.05549712
2511.0,-0.002390626,1.077181,-0.02088064
2512.0,-0.002056185,1.077934,0.01511975
2513.0,-0.001567889,1.076116,0.04979074
2514.0,-0.000960915,1.072024,0.08031647
2515.0,-0.0002829283,1.067079,0.1048698
2516.0,0.000412057,1.06372,0.122139
2517.0,0.001069685,1.062288,0.1307684
2518.0,0.001643296,1.06323,0.1303799
2519.0,0.002097374,1.066502,0.1213455
2520.0,0.002406697,1.069855,0.1039447
2521.0,0.002555264,1.073474,0.07915197
2522.0,0.002530127,1.075734,0.04779394
2523.0,0.002327539,1.077341,0.01262324
2524.0,0.001955687,1.077407,-0.02327427
2525.0,0.001436633,1.075365,-0.05720795
2526.0,0.0008090026,1.071124,-0.08649822
2527.0,0.0001224196,1.066312,-0.1094757
2528.0,-0.000568325,1.063148,-0.1248866
2529.0,-0.001210224,1.062064,-0.1314746
2530.0,-0.001759306,1.063747,-0.1290618
2531.0,-0.002181924,1.067224,-0.1180406
2532.0,-0.002455495,1.070769,-0.09879155
2533.0,-0.002564791,1.074317,-0.0724444
2534.0,-0.002499021,1.076233,-0.03996696
2535.0,-0.002256713,1.077628,-0.004355559
2536.0,-0.00184875,1.077025,0.03131828
2537.0,-0.001301083,1.074498,0.06438298
2538.0,-0.0006550349,1.06997,0.09234242
2539.0,3.728781e-05,1.065506,0.1137308
2540.0,0.0007209608,1.062776,0.1271882
2541.0,0.001345126,1.062233,0.1316561
2542.0,0.00186784,1.064537,0.1272741
2543.0,0.002257585,1.068009,0.1142658
2544.0,0.002494579,1.071551,0.09328425
2545.0,0.002564112,1.07472,0.06539653
2546.0,0.002457295,1.076592,0.03189786
2547.0,0.002175309,1.077919,-0.003977565
2548.0,0.001732023,1.076818,-0.03931861
2549.0,0.001157622,1.07353,-0.07134231
2550.0,0.0004963073,1.068698,-0.09791284
2551.0,-0.0001988913,1.064643,-0.1176525
2552.0,-0.0008734999,1.062565,-0.1290794
2553.0,-0.001477603,1.062632,-0.1314157
2554.0,-0.001972096,1.065429,-0.1250717
2555.0,-0.002328155,1.068689,-0.1101987
2556.0,-0.002528065,1.072243,-0.08753537
2557.0,-0.002557336,1.075143,-0.05808185
2558.0,-0.002409356,1.07705,-0.02373311
2559.0,-0.00208828,1.078015,0.01224927
2560.0,-0.001611403,1.076312,0.04709667
2561.0,-0.001012587,1.072392,0.07803503
2562.0,-0.0003385717,1.067484,0.1031162
2563.0,0.0003568237,1.063983,0.1210317
2564.0,0.001019456,1.062378,0.1304163
2565.0,0.001601414,1.063093,0.130733
2566.0,0.002066324,1.066259,0.1223983
2567.0,0.002387904,1.069629,0.1056143
2568.0,0.002549822,1.073179,0.08138329
2569.0,0.002538827,1.075529,0.05049515
2570.0,0.002350256,1.077251,0.01549568
2571.0,0.00199125,1.07762,-0.02044845
2572.0,0.001482718,1.075706,-0.05464772
2573.0,0.0008621108,1.071506,-0.08437163
2574.0,0.0001784153,1.066568,-0.1078841
2575.0,-0.0005142205,1.063313,-0.1239813
2576.0,-0.001161874,1.062104,-0.1312974
2577.0,-0.001719724,1.063555,-0.1295693
2578.0,-0.002153394,1.066975,-0.1192325
2579.0,-0.00243944,1.070439,-0.1006161
2580.0,-0.002562452,1.07406,-0.07481344
2581.0,-0.002510884,1.076053,-0.04272476
2582.0,-0.002282426,1.077534,-0.00724251
2583.0,-0.001886931,1.077154,0.02852812
2584.0,-0.001348897,1.07482,0.06193087
2585.0,-0.0007088651,1.070379,0.09036088
2586.0,-1.790563e-05,1.065779,0.112318
2587.0,0.0006684249,1.062881,0.1264368
2588.0,0.001298778,1.062168,0.1316208
2589.0,0.001830774,1.064262,0.1279534
2590.0,0.002232205,1.067777,0.1156435
2591.0,0.002482044,1.071357,0.09523137
2592.0,0.002565379,1.074616,0.06787228
2593.0,0.002472725,1.076468,0.03469767
2594.0,0.002204347,1.077803,-0.001098449
2595.0,0.001773154,1.076888,-0.03655976
2596.0,0.001207778,1.073886,-0.06895534
2597.0,0.0005512801,1.069168,-0.09603091
2598.0,-0.0001431433,1.064955,-0.1163355
2599.0,-0.0008211249,1.062639,-0.1284658
2600.0,-0.00143247,1.062459,-0.1315596
2601.0,-0.001937064,1.065109,-0.1259033
2602.0,-0.002304947,1.068467,-0.1116746
2603.0,-0.002517831,1.072072,-0.08956891
2604.0,-0.002560979,1.075068,-0.06062575
2605.0,-0.002427142,1.076879,-0.02657038
2606.0,-0.00211958,1.077985,0.009376495
2607.0,-0.001654302,1.076516,0.04439804
2608.0,-0.001063807,1.072832,0.07573711
2609.0,-0.0003939,1.067921,0.1013512
2610.0,0.0003019418,1.064233,0.1199482
2611.0,0.0009694519,1.062442,0.130074
2612.0,0.001559559,1.062921,0.1310495
2613.0,0.002034934,1.065965,0.1233939
2614.0,0.002368509,1.069319,0.107249
2615.0,0.00254364,1.072883,0.08357322
2616.0,0.002546812,1.075403,0.05320614
2617.0,0.002372528,1.07722,0.01839982
2618.0,0.002026654,1.077803,-0.01759535
2619.0,0.001528825,1.075956,-0.05206343
2620.0,0.000915329,1.071814,-0.08222217
2621.0,0.0002344861,1.06686,-0.1062959
2622.0,-0.0004597043,1.063553,-0.1230407
2623.0,-0.001112886,1.062209,-0.1310527
2624.0,-0.001679269,1.06338,-0.1300316
2625.0,-0.002123898,1.066734,-0.1203871
2626.0,-0.00242249,1.070108,-0.1024396
2627.0,-0.002559384,1.073735,-0.0771877
2628.0,-0.002522037,1.075901,-0.04545176
2629.0,-0.002307283,1.077486,-0.01010904
2630.0,-0.001924308,1.07731,0.02572007
2631.0,-0.001396319,1.075125,0.05940966
2632.0,-0.0007628281,1.070777,0.08831093
2633.0,-7.40013e-05,1.066065,0.1108261
2634.0,0.0006148398,1.063022,0.1256319
2635.0,0.001251488,1.062126,0.1315723
2636.0,0.001792831,1.06399,0.1285881
2637.0,0.002205858,1.067469,0.1169782
2638.0,0.002468576,1.07104,0.09718278
2639.0,0.002565941,1.074483,0.0703674
2640.0,0.002487804,1.076387,0.03755962
2641.0,0.002233453,1.077739,0.001849978
2642.0,0.001814689,1.076961,-0.03373849
2643.0,0.00125872,1.07421,-0.06650222
2644.0,0.000607703,1.0696,-0.09405643
2645.0,-8.568233e-05,1.065252,-0.1149411
2646.0,-0.0007668325,1.062711,-0.1277996
2647.0,-0.001385283,1.062319,-0.1316484
2648.0,-0.001899864,1.0648,-0.1266817
2649.0,-0.002279643,1.068252,-0.1130928
2650.0,-0.002505577,1.071815,-0.09158585
2651.0,-0.002563003,1.074861,-0.06322247
2652.0,-0.002443894,1.076675,-0.02948536
2653.0,-0.002150309,1.077975,0.006433022
2654.0,-0.001696891,1.076713,0.04165536
2655.0,-0.001114897,1.073221,0.07338003
2656.0,-0.0004494865,1.068317,0.09950857
2657.0,0.0002462651,1.064421,0.1187472
2658.0,0.0009179164,1.06251,0.1295866
2659.0,0.001515772,1.062766,0.1312812
2660.0,0.002001561,1.065684,0.1243333
2661.0,0.002347383,1.068931,0.1088851
2662.0,0.002536047,1.07247,0.08576346
2663.0,0.002553484,1.07522,0.05589249
2664.0,0.002393529,1.077167,0.0213119
2665.0,0.002061077,1.077953,-0.01468312
2666.0,0.001574504,1.076144,-0.04937844
2667.0,0.000968767,1.072067,-0.07996781
2668.0,0.000291367,1.067128,-0.1046061
2669.0,-0.0004037037,1.063754,-0.121974
2670.0,-0.001062103,1.062302,-0.1307156
2671.0,-0.001636968,1.063209,-0.1304306
2672.0,-0.002092664,1.066464,-0.1215017
2673.0,-0.002403828,1.069819,-0.1041967
2674.0,-0.002554416,1.07343,-0.07948899
2675.0,-0.00253143,1.075702,-0.04820145
2676.0,-0.002330991,1.077316,-0.01306013
2677.0,-0.001961116,1.07743,0.022845
2678.0,-0.001443667,1.075418,0.0568214
2679.0,-0.0008171031,1.07119,0.08617707
2680.0,-0.0001309746,1.06635,0.1092296
2681.0,0.0005600424,1.063164,0.1247454
2682.0,0.001202821,1.062061,0.1314468
2683.0,0.00175325,1.063715,0.1291391
2684.0,0.002177569,1.067185,0.1182252
2685.0,0.002453049,1.070721,0.09906863
2686.0,0.00256441,1.07428,0.07280219
2687.0,0.002500773,1.0762,0.04038427
2688.0,0.002260549,1.077608,0.004791628
2689.0,0.001854459,1.077042,-0.03089673
2690.0,0.001308238,1.074551,-0.06401198
2691.0,0.000663063,1.070038,-0.09204307
2692.0,-2.907715e-05,1.065551,-0.1135207
2693.0,-0.0007131669,1.062787,-0.1270788
2694.0,-0.00133826,1.062221,-0.1316514
2695.0,-0.001862334,1.064502,-0.1273705
2696.0,-0.002253793,1.067976,-0.1144667
2697.0,-0.002492706,1.071512,-0.09357524
2698.0,-0.002564338,1.074693,-0.06576968
2699.0,-0.002459659,1.076573,-0.03231372
2700.0,-0.002179703,1.077907,0.003551684
2701.0,-0.001738207,1.076836,0.03891256
2702.0,-0.001165138,1.073582,0.07098949
2703.0,-0.0005045408,1.068759,0.09763519
2704.0,0.0001905426,1.064684,0.1174569
2705.0,0.000865649,1.062575,0.1289878
2706.0,0.001470839,1.06261,0.1314391
2707.0,0.001966874,1.065389,0.1252028
2708.0,0.00232474,1.068658,0.1104278
2709.0,0.002526615,1.072212,0.08784456
2710.0,0.002557943,1.075141,0.05846198
2711.0,0.002412047,1.077031,0.02415802
2712.0,0.002092983,1.078014,-0.01181749
2713.0,0.001617833,1.076335,-0.04669141
2714.0,0.001020234,1.072451,-0.07769594
2715.0,0.0003467713,1.067552,-0.102861
2716.0,-0.0003487386,1.064029,-0.1208762
2717.0,-0.001012106,1.062396,-0.1303686
2718.0,-0.001595276,1.063077,-0.1307837
2719.0,-0.002061754,1.066217,-0.1225521
2720.0,-0.002385143,1.069588,-0.1058637
2721.0,-0.002549057,1.073133,-0.08171581
2722.0,-0.002540199,1.075504,-0.05090254
2723.0,-0.002353756,1.077248,-0.01592843
2724.0,-0.001996694,1.077658,0.02002317
2725.0,-0.001489746,1.075754,0.05426483
2726.0,-0.0008701907,1.071552,0.08405343
2727.0,-0.0001869274,1.066602,0.1076469
2728.0,0.0005059584,1.063344,0.1238438
2729.0,0.001154469,1.062122,0.131268
2730.0,0.001713645,1.063535,0.1296463
2731.0,0.002148992,1.066939,0.1194126
2732.0,0.002436939,1.070386,0.1008963
2733.0,0.002562054,1.074011,0.07517879
2734.0,0.002512641,1.076031,0.0431427
2735.0,0.002286248,1.077529,0.007678479
2736.0,0.00189262,1.077176,-0.02810426
2737.0,0.001356057,1.074864,-0.06155207
2738.0,0.0007169774,1.070437,-0.09005469
2739.0,2.626673e-05,1.06582,-0.1121022
2740.0,-0.0006604946,1.062902,-0.1263254
2741.0,-0.001291817,1.062164,-0.1316215
2742.0,-0.001825246,1.064212,-0.1280596
2743.0,-0.002228448,1.067727,-0.115852
2744.0,-0.002480209,1.071315,-0.09552592
2745.0,-0.002565624,1.074602,-0.06824705
